https://t.co/3h0BmUZPVh	http://worldnewsdailyreport.com/101-year-old-woman-gives-birth-after-successful-ovary-transplant/?utm_campaign=shareaholic
https://t.co/0SRKmOuvFE	http://worldnewsdailyreport.com/101-year-old-woman-gives-birth-after-successful-ovary-transplant/
https://t.co/ucoGgKI2Do	http://sh.st/Xa1TE
https://t.co/wtK5nr4Gho	https://twitter.com/account/suspended
https://t.co/6ZMBAnBVYl	http://thenochill.com/teen-killed-while-playing-pokemon-go/
https://t.co/PNtj8S5krU	https://www.facebook.com/
https://t.co/2ag0kmeBwd	https://www.facebook.com/
https://t.co/zRzycWBgEw	https://www.facebook.com/
https://t.co/eSjMjsyHdq	https://twitter.com/actionora/status/729983881676468224
https://t.co/BR85O8W3ut	https://twitter.com/DannyEFreeman/status/729887521232949248/photo/1
https://t.co/O6gCIiD82W	https://www.thenation.com/article/the-gops-attack-on-voting-rights-was-the-most-under-covered-story-of-2016/
https://t.co/qlBNsXpOOX	https://twitter.com/caseykim12/status/796569487134887936
http://t.co/4CpjAKIdDR	http://terrorism.trendolizer.com/2015/10/intact-bible-page-found-fused-to-steel-in-911-rubble-has-an-astonishing-end-time-message---news-foxe.html
http://t.co/2ikmcyJlMF	https://twitter.com/terrorism_info/status/655130068621139968/photo/1
https://t.co/cjl7eOTmE0	https://twitter.com/NekoCase/status/804132774365970433/photo/1
https://t.co/pl8Zzaz5K8	https://twitter.com/ACLU/status/862004114590511107/video/1
https://t.co/7gCfEJQZO1	http://linkbeef.com/adam-sandler-found-dead-at-49/
https://t.co/wgy3Ktclah	https://twitter.com/OnlyAfricaFacts/status/782968362657779712/photo/1
https://t.co/9L73awK480	http://medicalkidnap.com/2016/06/16/alabama-child-protective-services-steals-new-born-breast-feeding-baby-from-rape-victim-while-still-at-the-hospital/
https://t.co/qaDMoXzzOX	https://twitter.com/KarrattiPaul/status/743809173809332224/photo/1
https://t.co/IowxW0Idzl	http://occupydemocrats.com/2016/03/17/alabama-republicans-file-bill-take-away-food-stamps-car/
https://t.co/MpkbqrEdsn	http://www.montgomeryadvertiser.com/story/news/politics/southunionstreet/2016/03/14/bill-limiting-public-assistance-creates-strong-reaction/81767846/
http://t.co/hy5i5PEmh7	http://now8news.com/alabama-man-caught-having-sex-with-pig-in-walmart-bathroom/
http://t.co/mtoYkb3DBl	https://twitter.com/Memeoirs/status/479539022793277441/photo/1
https://t.co/FMavHVUb2D	https://twitter.com/nujbatnm/status/687675111772655617/photo/1
https://t.co/dB9jHVKkTj	https://twitter.com/NotNotTSHendrik/status/687642937090543616/photo/1
http://t.co/d8G4IMpg	https://twitter.com/SerenaCarter4/status/131071725352919040/photo/1
https://t.co/KYHrNfz8mC	https://www.theatlantic.com/politics/archive/2016/11/richard-spencer-speech-npi/508379/
https://t.co/5yoPFk2H2u	http://www.glennbeck.com/2016/05/16/american-college-of-pediatricians-on-gender-dysphoria-abusive-to-promote-this-ideology/?platform=hootsuite
http://t.co/fntubM4XGB	https://twitter.com/hamybear/status/633020556640555008/photo/1
https://t.co/OYRRdqEBm9	http://peopleoflancaster.com/amish-dobergoat-fighting-ring-busted/
https://t.co/XTI6PnOHLK	http://www.otimestv.com/2017/02/amy-schumer-goes-from-red-carpet-to.html?utm_source=dlvr.it&utm_medium=twitter
https://t.co/xAEecnWWuF	https://twitter.com/OrientalTimes/status/836520352700194816/photo/1
https://t.co/UvZk6UkZrE	https://twitter.com/iMargo_CEO/status/834763596861153280/photo/1
https://t.co/Du79lvyMMU	http://www.faithfulnews.com
https://t.co/nmKcWbP9Gm	https://aclj.org/free-speech/dont-ban-the-bible-defend-it
https://t.co/q7VJCgCmWE	https://www.facebook.com/priscilla.ndiaye/posts/1113099482034252
http://t.co/Y7jqDHSCnb	https://www.wsj.com/articles/colorado-spill-impact-widens-1439163937?mod=e2tw
http://t.co/s40r7orNj4	http://www.latimes.com/nation/la-na-river-mine-spill-20150810-story.html#page=1
http://t.co/Ey26EaBEhK	https://twitter.com/mattdpearce/status/630776508966023168/photo/1
http://t.co/rx4f2lszHY	https://twitter.com/NoGOPNo/status/629884089152049152/photo/1
https://t.co/EQODjs7wpA	https://pastebin.com/wbvP95wg
https://t.co/YQN8LtgyFv	https://consumerist.com/2016/02/12/do-not-set-the-date-on-your-iphone-to-jan-1-1970/
https://t.co/vHknRBQoPG	https://twitter.com/zarahsultana/status/765664301961121792/photo/1
https://t.co/XK6iTf4JYV	https://m.facebook.com/RPS.Printshop/
https://t.co/6eMM61vcsu	https://www.instagram.com/rps.mafia/
https://t.co/LwNYjMBUHz	https://twitter.com/Lauren_Southern/status/816648277194108929/photo/1
https://t.co/8SR1Lwk4VO	https://twitter.com/emgfind/status/720930996539957248/photo/1
https://t.co/qopTAb8NdM	http://edition.cnn.com/2017/04/20/politics/julian-assange-wikileaks-us-charges/index.html
https://t.co/77ASQeVd5V	https://justice4assange.com/Donate.html
https://t.co/JnaBWGUFPx	https://twitter.com/wikileaks/status/855186124469174272
http://t.co/w47ysqqSqQ	https://twitter.com/BuddhUU/status/483190077125033984/photo/1
https://t.co/3lIkUt6M94	https://twitter.com/SuzanEraslan/status/801075201584795648/photo/1
https://t.co/SROK6LufrN	https://prof77.wordpress.com/2016/03/10/autism-is-now-acknowledged-and-disclosed-as-a-side-effect-of-dtap-vaccine/
